id,predicted
0,0.9172256797552109
2,0.6907399243116379
4,0.16599510900676254
7,0.340551375746727
15,0.28588483572006224
26,0.0639057905599475
44,0.7441976189613342
45,0.051205421015620235
57,0.9305478024482726
66,0.04760000791400671
77,0.33617298468947415
79,0.8757535088062287
86,0.5920517107844353
89,0.1262648107111454
90,0.3402700151503086
105,0.04701849967241287
120,0.045796642974019044
123,0.06365277972072363
125,0.9470999091863632
129,0.35051617369055743
143,0.04880359869450331
151,0.08621703736484052
153,0.07708181448280813
154,0.9391834145784379
157,0.26045350283384316
167,0.05450712557882072
170,0.10602540016174315
171,0.07640280488878488
177,0.7868569707870483
181,0.8274608862400056
187,0.7666305643320084
193,0.04931222893297672
194,0.059438674040138716
199,0.8067478966712951
201,0.2881895965337753
212,0.9231572592258454
219,0.1838244906067848
220,0.09054735846817494
222,0.4893650519847871
224,0.8383668833971024
225,0.8838632237911226
227,0.06358646553009747
232,0.0636662883684039
247,0.048014537617564204
248,0.7995603621006013
262,0.15854038767516615
269,0.06222358368337154
272,0.8900318497419357
278,0.9412496864795685
290,0.35475828081369404
291,0.06059085261076689
296,0.04789749577641487
307,0.7401730310916901
309,0.046877599395811556
310,0.8571435636281967
316,0.077856261767447
324,0.9446515649557113
326,0.06035908315330744
341,0.6848040044307708
365,0.934663856625557
371,0.08835462704300881
376,0.7170516878366471
380,0.061579522490501394
388,0.11299623817205429
389,0.05465161606669426
412,0.8993774855136871
413,0.7910086596012115
416,0.26219344004988665
420,0.44731239765882497
427,0.08777953259646892
429,0.6846347406506539
446,0.053724941760301584
448,0.057205068245530136
454,0.5281489071249961
466,0.12086258009076119
472,0.05847008105367422
502,0.1426690222322941
511,0.5451840803027153
520,0.10906571388244628
530,0.6660996925830841
541,0.21606239095330243
544,0.8649829441308974
547,0.6156159514188766
548,0.11595292806625365
557,0.6097159314155578
561,0.07996548432856798
563,0.6410699969530105
572,0.42957943141460414
581,0.9488200318813323
583,0.835758016705513
587,0.10682663097977638
588,0.04592288706451655
591,0.06874804265797137
640,0.8851820123195647
649,0.6964612412452699
656,0.6678442057967187
675,0.8212238001823426
688,0.0552744022384286
708,0.753085840344429
729,0.3282102039456367
735,0.9446675527095796
744,0.05544558595865965
748,0.33225471049547195
751,0.20871545314788817
756,0.6754392170906067
762,0.08986569996923208
764,0.8842624980211259
773,0.06181438025087118
779,0.053126889280974865
791,0.8543793857097626
802,0.16861681707203385
805,0.04668969690799714
807,0.13094039767980575
819,0.07002150405198336
828,0.11570273496210574
831,0.10230770282447336
836,0.7592730152606965
845,0.9498214876651764
859,0.9365866857767106
869,0.785705310702324
874,0.20801880449056626
875,0.046533445417881014
877,0.6492857840657233
885,0.08646363135427236
899,0.22193035848438739
901,0.44746712893247603
902,0.0575600552931428
912,0.10300433114171029
916,0.04856681998819113
932,0.04951223403215409
934,0.5670169126987458
942,0.7786915796995164
946,0.2730967497825622
972,0.053232639543712136
1006,0.0799620409682393
1019,0.37073597520589824
1045,0.6681091147661208
1046,0.9302715742588046
1054,0.06504911705851556
1075,0.04890892468392849
1076,0.0561475333943963
1086,0.07404815878719093
1091,0.0669438684731722
1093,0.04609513770788908
1097,0.9307602339982987
1101,0.5276201826333999
1127,0.9498911809921265
1137,0.08463576417416334
1145,0.8668051582574845
1157,0.07411400582641363
1197,0.9498764348030091
1209,0.08935802806168794
1212,0.9381884396076202
1219,0.06896150067448616
1231,0.34403658673167226
1260,0.9387422972917557
1262,0.9494458323717117
1263,0.8900163829326629
1275,0.2177478127926588
1282,0.19695020757615564
1284,0.36242869049310683
1286,0.656625445485115
1288,0.11961238957941533
1309,0.9549774247407914
1327,0.9513207489252091
1329,0.4690540534257889
1330,0.04972697857767343
1340,0.04697964899241924
1353,0.1165450969338417
1358,0.05009624980390072
1367,0.49300536662340166
1373,0.05006055369973182
1386,0.16480058185756208
1388,0.16658304199576376
1397,0.1276994279772043
1413,0.05560222823172808
1432,0.052640567906200884
1443,0.5877309441566467
1445,0.9375286632776261
1458,0.04782348766922951
1473,0.8580935090780258
1475,0.05302694976329804
1480,0.6832819724082946
1489,0.9266601610183717
1535,0.055526818633079525
1539,0.7806505215168
1541,0.9215737217664719
1543,0.0475532629340887
1546,0.1339724873006344
1567,0.9122887516021729
1592,0.40948210209608077
1599,0.04741015095263719
1606,0.0743708685413003
1620,0.3568980932235718
1622,0.9294892007112503
1635,0.047013023197650904
1652,0.28063844934105875
1659,0.05110255401581526
1660,0.0503642002493143
1665,0.04579241704195738
1686,0.3273278364539146
1717,0.07196562565863132
1740,0.9096443831920624
1751,0.264984143525362
1758,0.12587715879082678
1793,0.39756382659077644
1807,0.05711997620761394
1811,0.8209811168909071
1812,0.05461063466966152
1820,0.4101609976589679
1824,0.8831992703676225
1837,0.048314137756824485
1842,0.6261954417824745
1853,0.06891036190092564
1860,0.050452671311795705
1866,0.06937549207359552
1869,0.05115567658096552
1874,0.0477285872772336
1876,0.751131181716919
1894,0.1245194624364376
1898,0.051222914792597295
1902,0.9366349476575853
1908,0.8393367445468904
1913,0.15623623587191107
1921,0.8813804078102112
1924,0.6325168123841285
1937,0.10831619471311568
1946,0.11169663444161415
1949,0.7737504673004151
1963,0.9457187110185623
1964,0.1627105298638344
1972,0.0498153343051672
1978,0.8789767003059387
1979,0.1065091510117054
1981,0.07255709312856197
1982,0.29053017079830173
2013,0.10360624738037587
2016,0.9072247779369356
2021,0.5376842096447945
2024,0.048343342803418635
2036,0.06793040540069342
2037,0.0909852807968855
2049,0.24350620701909068
2061,0.04561259433627128
2081,0.08759962506592273
2082,0.1265826478600502
2102,0.3397477298974991
2105,0.04613066613674163
2114,0.9402900326251984
2115,0.04946548826992512
2118,0.22389033615589143
2152,0.11133201204240321
2153,0.14921745769679545
2170,0.06711360808461904
2177,0.0561403250321746
2190,0.18445011638104913
2203,0.4654161919653415
2213,0.2176264360547066
2218,0.741540058851242
2221,0.3570305253565311
2226,0.23054398342967036
2246,0.10443731881678105
2250,0.9202523458003997
2257,0.9305999177694322
2264,0.9515469622612001
2286,0.058513532355427736
2294,0.05332918059080839
2296,0.5149421337246896
2301,0.053740607388317575
2305,0.41605872124433513
2319,0.04759136781096458
2334,0.18000339724123476
2353,0.263145145624876
2356,0.5639687782526017
2398,0.8014657026529312
2430,0.9516105216741563
2438,0.4180860376358032
2459,0.1220731081068516
2463,0.9179552936553955
2464,0.07105024009943009
2466,0.05520339898765088
2473,0.7114550405740737
2474,0.07241724856197833
2482,0.04952087543904781
2483,0.04648431938141584
2489,0.07148428246378899
2514,0.12251343689858914
2523,0.912167689204216
2530,0.3428347374498844
2531,0.04674491386860609
2535,0.9448248559236527
2537,0.7112822312116622
2595,0.054694648385047916
2597,0.7817716723680496
2632,0.05145295549184085
2635,0.07554769814014435
2644,0.05443850561976432
2645,0.08461649119853974
2672,0.04625312928110361
2678,0.10083745643496514
2687,0.04709146946668625
2706,0.12210034102201461
2710,0.7142699187994004
2715,0.415187560915947
2733,0.12885892063379287
2800,0.0514057232812047
2802,0.09983023911714553
2805,0.16218872882425783
2808,0.1420580258965492
2821,0.051101575866341585
2829,0.9031983733177185
2841,0.09757990043610335
2878,0.5288704007863999
2880,0.045939700864255424
2896,0.9436316883563995
2902,0.6957585081458092
2905,0.3202704577147961
2908,0.05237343478947878
2910,0.37174231156706805
2927,0.27629821762442586
2929,0.7488270294666292
2934,0.12787712179124358
2941,0.046158452816307545
2958,0.05175968080759048
2975,0.9478938972949982
2980,0.21544427558779716
2982,0.26294617682695387
2988,0.9348883944749833
3002,0.05971335731446743
3032,0.051333765573799615
3056,0.3670083282887936
3073,0.9305137956142426
3078,0.9322544670104982
3087,0.5945778414607048
3099,0.06888299196958542
3105,0.26706724196672443
3114,0.9318459439277648
3127,0.045851115435361856
3132,0.056291855610907084
3138,0.4019233360886574
3142,0.06400048695504666
3148,0.06760448835790156
3149,0.8932085210084916
3157,0.5750252276659011
3162,0.15191927626729013
3174,0.9445014643669127
3175,0.1207418540865183
3180,0.8400851064920426
3197,0.7806149995326995
3199,0.07763798139989378
3204,0.25618263408541686
3205,0.35087207898497585
3208,0.3399764989316464
3221,0.10656238906085491
