id,predicted
0,0.9045151305831742
2,0.49562877700607977
4,0.1249696279105551
7,0.25100055100302865
15,0.1933517276725578
26,0.09433701136046312
44,0.6423326771654014
45,0.05651893305538663
57,0.8796808256564954
66,0.04878762414595837
77,0.4247131856556875
79,0.8265675986665192
86,0.6618488835106568
89,0.13017758659568301
90,0.26084201282137054
105,0.047517765843361995
120,0.04643545960277958
123,0.06591486204551933
125,0.9208105004816277
129,0.32649216304018713
143,0.05175048774216251
151,0.0699293733533565
153,0.07932307191894933
154,0.9237829676003944
157,0.29171873128971604
167,0.0599959346691609
170,0.11684602024210371
171,0.06943807875835088
177,0.7078250552737402
181,0.7165615565011952
187,0.5902029474137331
193,0.05139585141672931
194,0.07200458326038356
199,0.7378229147463309
201,0.28301435631095895
212,0.8927414305059541
219,0.32058003982327576
220,0.09572076865328452
222,0.5526445821264183
224,0.7655221579696081
225,0.8533578135028022
227,0.06417771968650868
232,0.060566478149049065
247,0.04914245629129859
248,0.7673822606183609
262,0.11751440606425816
269,0.06464704882316298
272,0.8696588977876326
278,0.9026790545487826
290,0.44114135583447966
291,0.05686846228410343
296,0.050649776402376265
307,0.665737188231952
309,0.047239000812281225
310,0.8823259395436924
316,0.06721960901338483
324,0.9264741858053348
326,0.062356213820145626
341,0.740412086740186
365,0.9152800660954614
371,0.07564806971120033
376,0.8233754520568558
380,0.06491350171942022
388,0.08915909325293352
389,0.055712939335255396
412,0.8779995577005832
413,0.8072411691386542
416,0.3913233391894824
420,0.2557733138689543
427,0.07643180599826915
429,0.7886637482220762
446,0.05366542987720888
448,0.05936856006886809
454,0.300568894661693
466,0.11101376584393048
472,0.06715485331334066
502,0.10101470105895116
511,0.4699833111340473
520,0.1384777060650943
530,0.4873336161687137
541,0.29216737593842773
544,0.8572846865502937
547,0.47995205102701793
548,0.09047535377828718
557,0.6773439560995992
561,0.0739610808086915
563,0.7020294302575969
572,0.41073631020480733
581,0.9235979740498447
583,0.7158795554644303
587,0.17368030881030805
588,0.046790800768766724
591,0.07038711905390257
640,0.9111204830363331
649,0.7021600768959739
656,0.7860070374180734
675,0.8187126687371317
688,0.05832843943403173
708,0.743797076400545
729,0.35006339358363675
735,0.9251582364609522
744,0.052759810764736036
748,0.2055538406844029
751,0.21517748256767538
756,0.44554852072157275
762,0.08261640843638056
764,0.880329000353046
773,0.06282862885831267
779,0.06235139527813569
791,0.8986429701563392
802,0.1845147149142861
805,0.04752554956640677
807,0.11841090788542959
819,0.06842703452168249
828,0.09568766846708193
831,0.13007135884570026
836,0.8524995109299012
845,0.9267737033720607
859,0.9228006196524967
869,0.8046843948707059
874,0.23466938159086115
875,0.04687602360507975
877,0.6720799272929561
885,0.07608620511867252
899,0.3162335340368182
901,0.401802003315123
902,0.06336018489747872
912,0.0916379485090331
916,0.05223931275052153
932,0.04999169416945036
934,0.7120270085187865
942,0.7643611166592696
946,0.36747942960090835
972,0.05948912875211278
1006,0.07309955234346552
1019,0.21623358103008866
1045,0.4869452297055055
1046,0.9113097913581829
1054,0.07442224520796739
1075,0.05390375996793889
1076,0.06019187027867336
1086,0.09679271904994953
1091,0.07003604367160399
1093,0.04712366943181956
1097,0.9082725731288821
1101,0.4472049957027443
1127,0.908825694155178
1137,0.0736150179190244
1145,0.7792155478586743
1157,0.07683665544414943
1197,0.9263679235591799
1209,0.08934504186321936
1212,0.9203755142959308
1219,0.07722933326374082
1231,0.46681254676149964
1260,0.9236524990855177
1262,0.9235669029059395
1263,0.8274895291704688
1275,0.08811411282164561
1282,0.14324672562016105
1284,0.29505007493153984
1286,0.7816824131799711
1288,0.16062341706510364
1309,0.9260507502214219
1327,0.9187661812739316
1329,0.35946921111967634
1330,0.05171343287631934
1340,0.04872561718852593
1353,0.17524917531263123
1358,0.04938079389453235
1367,0.7244095680795076
1373,0.05201806699085883
1386,0.14664696769269053
1388,0.1852312804180323
1397,0.16289111205165557
1413,0.05555990771000112
1432,0.05400648431996349
1443,0.6285468022473967
1445,0.9042467634704379
1458,0.04819497686679051
1473,0.7646052971569307
1475,0.053533264488262323
1480,0.6940506846409622
1489,0.9097707824401657
1535,0.057604643107609585
1539,0.7758423664465506
1541,0.8971844200768271
1543,0.047250012460590365
1546,0.12808924825932672
1567,0.880122338912783
1592,0.5332430503022468
1599,0.04880714712825727
1606,0.07352323934313901
1620,0.2966726720795356
1622,0.9026967007298975
1635,0.04854042001027364
1652,0.22935149060178453
1659,0.05607197967175168
1660,0.0569688962401396
1665,0.047150799463810365
1686,0.5310159199526107
1717,0.07834392753274093
1740,0.8939142785201695
1751,0.22585102268110316
1758,0.10935234665969074
1793,0.3722226033060061
1807,0.06572545710841565
1811,0.788323731985795
1812,0.05676254060458787
1820,0.4875020282276944
1824,0.6015617319799234
1837,0.048273032032205634
1842,0.5820611163388867
1853,0.0658204752879707
1860,0.049784707740809966
1866,0.06479690769696686
1869,0.05231410630045151
1874,0.04916814766191026
1876,0.6019846474933219
1894,0.19436550788986112
1898,0.055917532459676324
1902,0.924067318790985
1908,0.7729362122193135
1913,0.14023312984711747
1921,0.8801946145322305
1924,0.6514780066910706
1937,0.15678732409933505
1946,0.09745660649255598
1949,0.8209095304780958
1963,0.9213306550806125
1964,0.09166173218284088
1972,0.05163829223629409
1978,0.8549396789466053
1979,0.09159860037961358
1981,0.07356873460874638
1982,0.2555098400090496
2013,0.09735280813546814
2016,0.9048909412204251
2021,0.45245443420910264
2024,0.051986682430144614
2036,0.08731626701738694
2037,0.12221807698092271
2049,0.1748510849334461
2061,0.04602881837764751
2081,0.08152850445699325
2082,0.1304800384534683
2102,0.32108897426059024
2105,0.04755618540503539
2114,0.92597763595563
2115,0.05150233112419979
2118,0.20489615562803234
2152,0.1370841785798265
2153,0.13376298985813556
2170,0.07582923345481728
2177,0.05492586955255485
2190,0.18574562507693632
2203,0.4924379420937222
2213,0.16933258577048182
2218,0.7885946883656804
2221,0.39858981094551865
2226,0.2848692080958382
2246,0.08890875383378545
2250,0.8909916647550962
2257,0.9041180032740689
2264,0.9289282198873717
2286,0.06211409234443925
2294,0.051786106709881416
2296,0.6022147455355075
2301,0.060190968664690946
2305,0.42643546020563533
2319,0.04737038610130321
2334,0.30462980582225574
2353,0.27141612233762585
2356,0.4832491412853475
2398,0.8142573329768258
2430,0.9288921530756333
2438,0.27784620570369517
2459,0.08415022921254958
2463,0.8529521848525168
2464,0.07792688469061441
2466,0.06836084605549489
2473,0.5945197061762191
2474,0.07088490332281015
2482,0.04802612761208071
2483,0.04697933654647289
2489,0.07089744161159939
2514,0.13122263421962083
2523,0.8823344282441837
2530,0.2779765111162616
2531,0.049148087988632905
2535,0.9128198497359967
2537,0.6479429365744958
2595,0.059581278253727235
2597,0.7278115030093699
2632,0.05451750869145185
2635,0.06837363146428488
2644,0.05770595068895361
2645,0.11816085832023962
2672,0.04669545018567413
2678,0.11897614190606096
2687,0.047330292487396716
2706,0.18309882215963166
2710,0.7760520020358077
2715,0.4681903895962966
2733,0.0870014220344579
2800,0.050337558726318954
2802,0.08143154262615412
2805,0.18476710200959154
2808,0.1656222875559617
2821,0.05116626064270593
2829,0.8948637437883186
2841,0.0712352739456256
2878,0.6507950879378072
2880,0.04668754807951933
2896,0.9006165248275707
2902,0.5050804710827134
2905,0.45804124122119294
2908,0.05681384667977206
2910,0.5158738147512525
2927,0.32076561805386034
2929,0.6985987534890736
2934,0.1472373409532715
2941,0.04707756404240972
2958,0.05396204801995182
2975,0.9236518338214008
2980,0.28823490301382704
2982,0.1661297141650318
2988,0.9050357292716675
3002,0.05451879906371894
3032,0.054679207263868726
3056,0.4737358294815951
3073,0.9122707905835087
3078,0.9219747623270882
3087,0.5783329107241632
3099,0.06728097419174738
3105,0.18470769108533133
3114,0.9089688429663463
3127,0.04708725062805131
3132,0.06428123898794755
3138,0.5074796022387089
3142,0.062005191691723006
3148,0.06463317807513028
3149,0.9174148750091442
3157,0.6590124713713439
3162,0.09825077930454273
3174,0.9095002529537318
3175,0.12923782969881834
3180,0.8718762541766821
3197,0.7898180957394135
3199,0.08854128348287209
3204,0.1980077163751379
3205,0.20963404695847704
3208,0.29392690746092104
3221,0.11085492134114387
3223,0.11549268316828398
3235,0.0806253165999057
3238,0.6015267248367067
3259,0.08831665921744367
3279,0.5957188658799006
3297,0.10424573840166917
3302,0.5536129835973738
3310,0.04784221076141437
3312,0.09770689734596491
3320,0.09951884627515176
3327,0.5262233583653695
3332,0.5184068498707404
3337,0.5406787827647332
3369,0.05398089398174052
3374,0.22258276332204097
3375,0.05328420685401639
3389,0.07106997155060708
3392,0.5027012866356027
3406,0.11200223867265877
3441,0.05044507273470021
3442,0.808972701700946
3443,0.06659219440514305
3446,0.0845546049872801
3449,0.04830338700810731
3451,0.913475235359362
3456,0.9094371308324811
3472,0.05989227447220399
3493,0.08988495013063587
3503,0.7704417879004553
3513,0.1008081738728877
3515,0.8928975366676222
3532,0.07713404286124918
3553,0.07632661844048597
3560,0.05205881385916407
3580,0.07650566081788703
3587,0.5757343908778063
3588,0.054759649955691866
3603,0.3719314316235696
3605,0.17756593782244215
3608,0.13465354513029093
3610,0.7551318940417255
